Timestamp,Index,Value
2026-06-03 17:39:16.964,5956,192.0
2026-06-03 17:39:17.073,5957,192.0
2026-06-03 17:39:17.182,5958,192.0
2026-06-03 17:39:17.286,5959,192.0
2026-06-03 17:39:17.401,5960,192.0
2026-06-03 17:39:17.511,5961,192.0
2026-06-03 17:39:17.619,5962,192.0
2026-06-03 17:39:17.729,5963,192.0
2026-06-03 17:39:17.838,5964,192.0
2026-06-03 17:39:17.947,5965,192.0
2026-06-03 17:39:18.056,5966,192.0
2026-06-03 17:39:18.165,5967,192.0
2026-06-03 17:39:18.274,5968,192.0
2026-06-03 17:39:18.382,5969,192.0
2026-06-03 17:39:18.492,5970,192.0
2026-06-03 17:39:18.601,5971,192.0
2026-06-03 17:39:18.710,5972,192.0
2026-06-03 17:39:18.820,5973,192.0
2026-06-03 17:39:18.929,5974,192.0
2026-06-03 17:39:19.038,5975,192.0
2026-06-03 17:39:19.147,5976,192.0
2026-06-03 17:39:19.257,5977,192.0
2026-06-03 17:39:19.365,5978,192.0
2026-06-03 17:39:19.474,5979,192.0
2026-06-03 17:39:19.584,5980,192.0
2026-06-03 17:39:19.730,5981,192.0
2026-06-03 17:39:19.851,5982,192.0
2026-06-03 17:39:19.984,5983,192.0
2026-06-03 17:39:20.147,5984,192.0
2026-06-03 17:39:20.255,5985,192.0
2026-06-03 17:39:20.381,5986,192.0
2026-06-03 17:39:20.517,5987,192.0
2026-06-03 17:39:20.644,5988,192.0
2026-06-03 17:39:20.752,5989,192.0
2026-06-03 17:39:20.850,5990,192.0
2026-06-03 17:39:20.964,5991,192.0
2026-06-03 17:39:21.073,5992,192.0
2026-06-03 17:39:21.182,5993,192.0
2026-06-03 17:39:21.292,5994,192.0
2026-06-03 17:39:21.401,5995,192.0
2026-06-03 17:39:21.510,5996,192.0
2026-06-03 17:39:21.626,5997,192.0
2026-06-03 17:39:21.728,5998,192.0
2026-06-03 17:39:21.837,5999,192.0
2026-06-03 17:39:21.947,6000,192.0
2026-06-03 17:39:22.056,6001,192.0
2026-06-03 17:39:22.164,6002,192.0
2026-06-03 17:39:22.273,6003,192.0
2026-06-03 17:39:22.383,6004,192.0
2026-06-03 17:39:22.492,6005,192.0
2026-06-03 17:39:22.614,6006,192.0
2026-06-03 17:39:22.710,6007,192.0
2026-06-03 17:39:22.820,6008,192.0
2026-06-03 17:39:22.933,6009,192.0
2026-06-03 17:39:23.036,6010,192.0
2026-06-03 17:39:23.153,6011,192.0
2026-06-03 17:39:23.261,6012,192.0
2026-06-03 17:39:23.365,6013,192.0
2026-06-03 17:39:23.479,6014,192.0
2026-06-03 17:39:23.587,6015,192.0
2026-06-03 17:39:23.693,6016,192.0
2026-06-03 17:39:23.806,6017,192.0
2026-06-03 17:39:23.914,6018,192.0
2026-06-03 17:39:24.024,6019,192.0
2026-06-03 17:39:24.133,6020,192.0
2026-06-03 17:39:24.242,6021,192.0
2026-06-03 17:39:24.351,6022,192.0
2026-06-03 17:39:24.461,6023,192.0
2026-06-03 17:39:24.570,6024,192.0
2026-06-03 17:39:24.679,6025,192.0
2026-06-03 17:39:24.788,6026,192.0
2026-06-03 17:39:24.897,6027,192.0
2026-06-03 17:39:25.006,6028,192.0
2026-06-03 17:39:25.115,6029,192.0
2026-06-03 17:39:25.225,6030,192.0
2026-06-03 17:39:25.334,6031,192.0
2026-06-03 17:39:25.443,6032,192.0
2026-06-03 17:39:25.552,6033,192.0
2026-06-03 17:39:25.668,6034,192.0
2026-06-03 17:39:25.776,6035,192.0
2026-06-03 17:39:25.886,6036,192.0
2026-06-03 17:39:25.995,6037,192.0
2026-06-03 17:39:26.104,6038,192.0
2026-06-03 17:39:26.212,6039,192.0
2026-06-03 17:39:26.322,6040,192.0
2026-06-03 17:39:26.431,6041,192.0
2026-06-03 17:39:26.540,6042,192.0
2026-06-03 17:39:26.648,6043,192.0
2026-06-03 17:39:26.757,6044,192.0
2026-06-03 17:39:26.865,6045,192.0
2026-06-03 17:39:26.974,6046,192.0
2026-06-03 17:39:27.090,6047,192.0
2026-06-03 17:39:27.193,6048,192.0
2026-06-03 17:39:27.308,6049,192.0
2026-06-03 17:39:27.418,6050,192.0
2026-06-03 17:39:27.523,6051,192.0
2026-06-03 17:39:27.636,6052,192.0
2026-06-03 17:39:27.741,6053,192.0
2026-06-03 17:39:27.855,6054,192.0
2026-06-03 17:39:27.958,6055,192.0
2026-06-03 17:39:28.073,6056,192.0
2026-06-03 17:39:28.181,6057,192.0
2026-06-03 17:39:28.290,6058,192.0
2026-06-03 17:39:28.399,6059,192.0
2026-06-03 17:39:28.508,6060,192.0
2026-06-03 17:39:28.618,6061,192.0
2026-06-03 17:39:28.727,6062,192.0
2026-06-03 17:39:28.835,6063,192.0
2026-06-03 17:39:28.945,6064,192.0
2026-06-03 17:39:29.053,6065,192.0
2026-06-03 17:39:29.163,6066,192.0
2026-06-03 17:39:29.272,6067,192.0
2026-06-03 17:39:29.382,6068,192.0
2026-06-03 17:39:29.490,6069,192.0
2026-06-03 17:39:29.599,6070,192.0
2026-06-03 17:39:29.715,6071,192.0
2026-06-03 17:39:29.820,6072,192.0
2026-06-03 17:39:29.933,6073,192.0
2026-06-03 17:39:30.038,6074,192.0
2026-06-03 17:39:30.151,6075,192.0
2026-06-03 17:39:30.261,6076,192.0
2026-06-03 17:39:30.369,6077,192.0
2026-06-03 17:39:30.478,6078,192.0
2026-06-03 17:39:30.588,6079,192.0
2026-06-03 17:39:30.697,6080,192.0
2026-06-03 17:39:30.807,6081,192.0
2026-06-03 17:39:30.916,6082,192.0
2026-06-03 17:39:31.024,6083,192.0
2026-06-03 17:39:31.134,6084,192.0
2026-06-03 17:39:31.243,6085,192.0
2026-06-03 17:39:31.352,6086,192.0
2026-06-03 17:39:31.461,6087,192.0
2026-06-03 17:39:31.570,6088,192.0
2026-06-03 17:39:31.678,6089,192.0
2026-06-03 17:39:31.788,6090,192.0
2026-06-03 17:39:31.897,6091,192.0
2026-06-03 17:39:32.005,6092,192.0
2026-06-03 17:39:32.119,6093,192.0
2026-06-03 17:39:32.229,6094,192.0
2026-06-03 17:39:32.339,6095,192.0
2026-06-03 17:39:32.447,6096,192.0
2026-06-03 17:39:32.556,6097,192.0
2026-06-03 17:39:32.666,6098,192.0
2026-06-03 17:39:32.771,6099,192.0
2026-06-03 17:39:32.885,6100,192.0
2026-06-03 17:39:32.993,6101,192.0
2026-06-03 17:39:33.102,6102,192.0
2026-06-03 17:39:33.212,6103,192.0
2026-06-03 17:39:33.320,6104,192.0
2026-06-03 17:39:33.430,6105,192.0
2026-06-03 17:39:33.539,6106,192.0
2026-06-03 17:39:33.647,6107,192.0
2026-06-03 17:39:33.756,6108,192.0
2026-06-03 17:39:33.866,6109,192.0
2026-06-03 17:39:33.974,6110,192.0
2026-06-03 17:39:34.089,6111,192.0
2026-06-03 17:39:34.193,6112,192.0
2026-06-03 17:39:34.307,6113,192.0
2026-06-03 17:39:34.416,6114,192.0
2026-06-03 17:39:34.525,6115,192.0
2026-06-03 17:39:34.636,6116,192.0
2026-06-03 17:39:34.739,6117,192.0
2026-06-03 17:39:34.853,6118,192.0
2026-06-03 17:39:34.959,6119,192.0
2026-06-03 17:39:35.072,6120,192.0
2026-06-03 17:39:35.180,6121,192.0
2026-06-03 17:39:35.290,6122,192.0
2026-06-03 17:39:35.399,6123,192.0
2026-06-03 17:39:35.509,6124,192.0
2026-06-03 17:39:35.619,6125,192.0
2026-06-03 17:39:35.727,6126,192.0
2026-06-03 17:39:35.837,6127,192.0
2026-06-03 17:39:35.946,6128,192.0
2026-06-03 17:39:36.054,6129,192.0
2026-06-03 17:39:36.166,6130,192.0
2026-06-03 17:39:36.274,6131,192.0
2026-06-03 17:39:36.382,6132,192.0
2026-06-03 17:39:36.491,6133,192.0
2026-06-03 17:39:36.600,6134,192.0
2026-06-03 17:39:36.710,6135,192.0
2026-06-03 17:39:36.818,6136,192.0
2026-06-03 17:39:36.929,6137,192.0
2026-06-03 17:39:37.037,6138,192.0
2026-06-03 17:39:37.152,6139,192.0
2026-06-03 17:39:37.261,6140,192.0
2026-06-03 17:39:37.369,6141,192.0
2026-06-03 17:39:37.477,6142,192.0
2026-06-03 17:39:37.586,6143,192.0
2026-06-03 17:39:37.695,6144,192.0
2026-06-03 17:39:37.805,6145,192.0
2026-06-03 17:39:37.914,6146,192.0
2026-06-03 17:39:38.023,6147,192.0
2026-06-03 17:39:38.133,6148,192.0
2026-06-03 17:39:38.242,6149,192.0
2026-06-03 17:39:38.351,6150,192.0
2026-06-03 17:39:38.461,6151,192.0
2026-06-03 17:39:38.569,6152,192.0
2026-06-03 17:39:38.679,6153,192.0
2026-06-03 17:39:38.788,6154,192.0
2026-06-03 17:39:38.896,6155,192.0
2026-06-03 17:39:39.011,6156,192.0
2026-06-03 17:39:39.119,6157,192.0
2026-06-03 17:39:39.229,6158,192.0
2026-06-03 17:39:39.339,6159,192.0
2026-06-03 17:39:39.448,6160,192.0
2026-06-03 17:39:39.552,6161,192.0
2026-06-03 17:39:39.666,6162,192.0
2026-06-03 17:39:39.775,6163,192.0
2026-06-03 17:39:39.885,6164,192.0
2026-06-03 17:39:39.993,6165,192.0
2026-06-03 17:39:40.102,6166,192.0
2026-06-03 17:39:40.211,6167,192.0
2026-06-03 17:39:40.321,6168,192.0
2026-06-03 17:39:40.429,6169,192.0
2026-06-03 17:39:40.538,6170,192.0
2026-06-03 17:39:40.646,6171,192.0
2026-06-03 17:39:40.755,6172,192.0
2026-06-03 17:39:40.865,6173,192.0
2026-06-03 17:39:40.975,6174,192.0
2026-06-03 17:39:41.085,6175,192.0
2026-06-03 17:39:41.193,6176,192.0
2026-06-03 17:39:41.303,6177,192.0
2026-06-03 17:39:41.412,6178,192.0
2026-06-03 17:39:41.527,6179,192.0
2026-06-03 17:39:41.630,6180,192.0
2026-06-03 17:39:41.740,6181,192.0
2026-06-03 17:39:41.854,6182,192.0
2026-06-03 17:39:41.964,6183,192.0
2026-06-03 17:39:42.073,6184,192.0
2026-06-03 17:39:42.181,6185,192.0
2026-06-03 17:39:42.291,6186,192.0
2026-06-03 17:39:42.399,6187,192.0
2026-06-03 17:39:42.508,6188,192.0
2026-06-03 17:39:42.618,6189,192.0
2026-06-03 17:39:42.727,6190,192.0
2026-06-03 17:39:42.836,6191,192.0
2026-06-03 17:39:42.945,6192,192.0
2026-06-03 17:39:43.054,6193,192.0
2026-06-03 17:39:43.163,6194,192.0
2026-06-03 17:39:43.272,6195,192.0
2026-06-03 17:39:43.382,6196,192.0
2026-06-03 17:39:43.491,6197,192.0
2026-06-03 17:39:43.600,6198,192.0
2026-06-03 17:39:43.715,6199,192.0
2026-06-03 17:39:43.824,6200,192.0
2026-06-03 17:39:43.932,6201,192.0
2026-06-03 17:39:44.040,6202,192.0
2026-06-03 17:39:44.146,6203,192.0
2026-06-03 17:39:44.256,6204,192.0
2026-06-03 17:39:44.364,6205,192.0
2026-06-03 17:39:44.478,6206,192.0
2026-06-03 17:39:44.587,6207,192.0
2026-06-03 17:39:44.695,6208,192.0
2026-06-03 17:39:44.804,6209,192.0
2026-06-03 17:39:44.913,6210,192.0
2026-06-03 17:39:45.023,6211,192.0
2026-06-03 17:39:45.131,6212,192.0
2026-06-03 17:39:45.243,6213,192.0
2026-06-03 17:39:45.351,6214,192.0
2026-06-03 17:39:45.459,6215,192.0
2026-06-03 17:39:45.569,6216,192.0
2026-06-03 17:39:45.677,6217,192.0
2026-06-03 17:39:45.793,6218,192.0
2026-06-03 17:39:45.897,6219,192.0
2026-06-03 17:39:46.006,6220,192.0
2026-06-03 17:39:46.121,6221,192.0
2026-06-03 17:39:46.225,6222,192.0
2026-06-03 17:39:46.339,6223,192.0
2026-06-03 17:39:46.442,6224,192.0
2026-06-03 17:39:46.558,6225,192.0
2026-06-03 17:39:46.668,6226,192.0
2026-06-03 17:39:46.795,6227,192.0
2026-06-03 17:39:46.897,6228,192.0
2026-06-03 17:39:47.006,6229,192.0
2026-06-03 17:39:47.121,6230,192.0
2026-06-03 17:39:47.224,6231,192.0
2026-06-03 17:39:47.340,6232,192.0
2026-06-03 17:39:47.449,6233,192.0
2026-06-03 17:39:47.558,6234,192.0
2026-06-03 17:39:47.665,6235,192.0
2026-06-03 17:39:47.775,6236,192.0
2026-06-03 17:39:47.884,6237,192.0
2026-06-03 17:39:47.993,6238,192.0
2026-06-03 17:39:48.102,6239,192.0
2026-06-03 17:39:48.212,6240,192.0
2026-06-03 17:39:48.320,6241,192.0
2026-06-03 17:39:48.430,6242,192.0
2026-06-03 17:39:48.539,6243,192.0
2026-06-03 17:39:48.646,6244,192.0
2026-06-03 17:39:48.756,6245,192.0
2026-06-03 17:39:48.865,6246,192.0
2026-06-03 17:39:48.975,6247,192.0
2026-06-03 17:39:49.084,6248,192.0
2026-06-03 17:39:49.198,6249,192.0
2026-06-03 17:39:49.308,6250,192.0
2026-06-03 17:39:49.422,6251,192.0
2026-06-03 17:39:49.522,6252,192.0
2026-06-03 17:39:49.636,6253,192.0
2026-06-03 17:39:49.745,6254,192.0
2026-06-03 17:39:49.854,6255,192.0
2026-06-03 17:39:49.963,6256,192.0
2026-06-03 17:39:50.072,6257,192.0
2026-06-03 17:39:50.181,6258,192.0
2026-06-03 17:39:50.290,6259,192.0
2026-06-03 17:39:50.400,6260,192.0
2026-06-03 17:39:50.509,6261,192.0
2026-06-03 17:39:50.618,6262,192.0
2026-06-03 17:39:50.726,6263,192.0
2026-06-03 17:39:50.836,6264,192.0
2026-06-03 17:39:50.945,6265,192.0
2026-06-03 17:39:51.054,6266,192.0
2026-06-03 17:39:51.163,6267,192.0
2026-06-03 17:39:51.272,6268,192.0
2026-06-03 17:39:51.381,6269,192.0
2026-06-03 17:39:51.491,6270,192.0
2026-06-03 17:39:51.605,6271,192.0
2026-06-03 17:39:51.715,6272,192.0
2026-06-03 17:39:51.819,6273,192.0
2026-06-03 17:39:51.933,6274,192.0
2026-06-03 17:39:52.042,6275,192.0
2026-06-03 17:39:52.146,6276,192.0
2026-06-03 17:39:52.261,6277,192.0
2026-06-03 17:39:52.370,6278,192.0
2026-06-03 17:39:52.479,6279,192.0
2026-06-03 17:39:52.589,6280,192.0
2026-06-03 17:39:52.697,6281,192.0
2026-06-03 17:39:52.806,6282,192.0
2026-06-03 17:39:52.915,6283,192.0
2026-06-03 17:39:53.024,6284,192.0
2026-06-03 17:39:53.133,6285,192.0
2026-06-03 17:39:53.243,6286,192.0
2026-06-03 17:39:53.351,6287,192.0
2026-06-03 17:39:53.460,6288,192.0
2026-06-03 17:39:53.569,6289,192.0
2026-06-03 17:39:53.678,6290,192.0
2026-06-03 17:39:53.788,6291,192.0
2026-06-03 17:39:53.902,6292,192.0
2026-06-03 17:39:54.006,6293,192.0
2026-06-03 17:39:54.115,6294,192.0
2026-06-03 17:39:54.225,6295,192.0
2026-06-03 17:39:54.339,6296,192.0
2026-06-03 17:39:54.443,6297,192.0
2026-06-03 17:39:54.556,6298,192.0
2026-06-03 17:39:54.662,6299,192.0
2026-06-03 17:39:54.775,6300,192.0
2026-06-03 17:39:54.884,6301,192.0
2026-06-03 17:39:54.992,6302,192.0
2026-06-03 17:39:55.101,6303,192.0
2026-06-03 17:39:55.210,6304,192.0
2026-06-03 17:39:55.319,6305,192.0
2026-06-03 17:39:55.428,6306,192.0
2026-06-03 17:39:55.538,6307,192.0
2026-06-03 17:39:55.647,6308,192.0
2026-06-03 17:39:55.756,6309,192.0
2026-06-03 17:39:55.865,6310,192.0
2026-06-03 17:39:55.981,6311,192.0
2026-06-03 17:39:56.085,6312,192.0
2026-06-03 17:39:56.194,6313,192.0
2026-06-03 17:39:56.303,6314,192.0
2026-06-03 17:39:56.412,6315,192.0
2026-06-03 17:39:56.526,6316,192.0
2026-06-03 17:39:56.635,6317,192.0
2026-06-03 17:39:56.744,6318,192.0
2026-06-03 17:39:56.855,6319,192.0
2026-06-03 17:39:56.963,6320,192.0
2026-06-03 17:39:57.072,6321,192.0
2026-06-03 17:39:57.181,6322,192.0
2026-06-03 17:39:57.290,6323,192.0
2026-06-03 17:39:57.399,6324,192.0
2026-06-03 17:39:57.508,6325,192.0
2026-06-03 17:39:57.618,6326,192.0
2026-06-03 17:39:57.726,6327,192.0
2026-06-03 17:39:57.835,6328,192.0
2026-06-03 17:39:57.945,6329,192.0
2026-06-03 17:39:58.053,6330,192.0
2026-06-03 17:39:58.163,6331,192.0
2026-06-03 17:39:58.272,6332,192.0
2026-06-03 17:39:58.381,6333,192.0
2026-06-03 17:39:58.495,6334,192.0
2026-06-03 17:39:58.599,6335,192.0
2026-06-03 17:39:58.715,6336,192.0
2026-06-03 17:39:58.824,6337,192.0
2026-06-03 17:39:58.933,6338,192.0
2026-06-03 17:39:59.042,6339,192.0
2026-06-03 17:39:59.151,6340,192.0
2026-06-03 17:39:59.261,6341,192.0
2026-06-03 17:39:59.370,6342,192.0
2026-06-03 17:39:59.478,6343,192.0
2026-06-03 17:39:59.594,6344,192.0
2026-06-03 17:39:59.696,6345,192.0
2026-06-03 17:39:59.806,6346,192.0
2026-06-03 17:39:59.916,6347,192.0
2026-06-03 17:40:00.038,6348,192.0
2026-06-03 17:40:00.146,6349,192.0
2026-06-03 17:40:00.261,6350,192.0
2026-06-03 17:40:00.369,6351,192.0
2026-06-03 17:40:00.479,6352,192.0
2026-06-03 17:40:00.586,6353,192.0
2026-06-03 17:40:00.697,6354,192.0
2026-06-03 17:40:00.805,6355,192.0
2026-06-03 17:40:00.913,6356,192.0
2026-06-03 17:40:01.022,6357,192.0
2026-06-03 17:40:01.131,6358,192.0
2026-06-03 17:40:01.241,6359,192.0
2026-06-03 17:40:01.349,6360,192.0
2026-06-03 17:40:01.460,6361,192.0
2026-06-03 17:40:01.568,6362,192.0
2026-06-03 17:40:01.678,6363,192.0
2026-06-03 17:40:01.787,6364,192.0
2026-06-03 17:40:01.896,6365,192.0
2026-06-03 17:40:02.006,6366,192.0
2026-06-03 17:40:02.115,6367,192.0
2026-06-03 17:40:02.230,6368,192.0
2026-06-03 17:40:02.333,6369,192.0
2026-06-03 17:40:02.448,6370,192.0
2026-06-03 17:40:02.557,6371,192.0
2026-06-03 17:40:02.673,6372,192.0
2026-06-03 17:40:02.775,6373,192.0
2026-06-03 17:40:02.885,6374,192.0
2026-06-03 17:40:02.994,6375,192.0
2026-06-03 17:40:03.110,6376,192.0
2026-06-03 17:40:03.212,6377,192.0
2026-06-03 17:40:03.327,6378,192.0
2026-06-03 17:40:03.430,6379,192.0
2026-06-03 17:40:03.540,6380,192.0
2026-06-03 17:40:03.648,6381,192.0
2026-06-03 17:40:03.758,6382,192.0
2026-06-03 17:40:03.866,6383,192.0
2026-06-03 17:40:03.975,6384,192.0
2026-06-03 17:40:04.089,6385,192.0
2026-06-03 17:40:04.198,6386,192.0
2026-06-03 17:40:04.307,6387,192.0
2026-06-03 17:40:04.416,6388,192.0
2026-06-03 17:40:04.526,6389,192.0
2026-06-03 17:40:04.634,6390,192.0
2026-06-03 17:40:04.744,6391,192.0
2026-06-03 17:40:04.853,6392,192.0
2026-06-03 17:40:04.963,6393,192.0
2026-06-03 17:40:05.072,6394,192.0
2026-06-03 17:40:05.181,6395,192.0
2026-06-03 17:40:05.290,6396,192.0
2026-06-03 17:40:05.399,6397,192.0
2026-06-03 17:40:05.509,6398,192.0
2026-06-03 17:40:05.616,6399,192.0
2026-06-03 17:40:05.727,6400,192.0
2026-06-03 17:40:05.836,6401,192.0
2026-06-03 17:40:05.945,6402,192.0
2026-06-03 17:40:06.055,6403,192.0
2026-06-03 17:40:06.163,6404,192.0
2026-06-03 17:40:06.273,6405,192.0
2026-06-03 17:40:06.381,6406,192.0
2026-06-03 17:40:06.491,6407,192.0
2026-06-03 17:40:06.599,6408,192.0
2026-06-03 17:40:06.708,6409,192.0
2026-06-03 17:40:06.824,6410,192.0
2026-06-03 17:40:06.933,6411,192.0
2026-06-03 17:40:07.041,6412,192.0
2026-06-03 17:40:07.151,6413,192.0
2026-06-03 17:40:07.260,6414,192.0
2026-06-03 17:40:07.369,6415,192.0
2026-06-03 17:40:07.477,6416,192.0
2026-06-03 17:40:07.587,6417,192.0
2026-06-03 17:40:07.732,6418,192.0
2026-06-03 17:40:07.837,6419,192.0
2026-06-03 17:40:07.945,6420,192.0
2026-06-03 17:40:08.054,6421,192.0
2026-06-03 17:40:08.163,6422,192.0
2026-06-03 17:40:08.272,6423,192.0
2026-06-03 17:40:08.382,6424,192.0
2026-06-03 17:40:08.490,6425,192.0
2026-06-03 17:40:08.600,6426,192.0
2026-06-03 17:40:08.714,6427,192.0
2026-06-03 17:40:08.819,6428,192.0
2026-06-03 17:40:08.932,6429,192.0
2026-06-03 17:40:09.041,6430,192.0
2026-06-03 17:40:09.149,6431,192.0
2026-06-03 17:40:09.259,6432,192.0
2026-06-03 17:40:09.369,6433,192.0
2026-06-03 17:40:09.478,6434,192.0
2026-06-03 17:40:09.587,6435,192.0
2026-06-03 17:40:09.696,6436,192.0
2026-06-03 17:40:09.806,6437,192.0
2026-06-03 17:40:09.915,6438,192.0
2026-06-03 17:40:10.024,6439,192.0
2026-06-03 17:40:10.133,6440,192.0
2026-06-03 17:40:10.248,6441,192.0
2026-06-03 17:40:10.351,6442,192.0
2026-06-03 17:40:10.459,6443,192.0
2026-06-03 17:40:10.568,6444,192.0
2026-06-03 17:40:10.678,6445,192.0
2026-06-03 17:40:10.787,6446,192.0
2026-06-03 17:40:10.897,6447,192.0
2026-06-03 17:40:11.006,6448,192.0
2026-06-03 17:40:11.119,6449,192.0
2026-06-03 17:40:11.229,6450,192.0
2026-06-03 17:40:11.339,6451,192.0
2026-06-03 17:40:11.448,6452,192.0
2026-06-03 17:40:11.556,6453,192.0
2026-06-03 17:40:11.666,6454,192.0
2026-06-03 17:40:11.775,6455,192.0
2026-06-03 17:40:11.884,6456,192.0
2026-06-03 17:40:11.994,6457,192.0
2026-06-03 17:40:12.102,6458,192.0
2026-06-03 17:40:12.212,6459,192.0
2026-06-03 17:40:12.320,6460,192.0
2026-06-03 17:40:12.429,6461,192.0
2026-06-03 17:40:12.545,6462,192.0
2026-06-03 17:40:12.649,6463,192.0
2026-06-03 17:40:12.757,6464,192.0
2026-06-03 17:40:12.879,6465,192.0
2026-06-03 17:40:12.988,6466,192.0
2026-06-03 17:40:13.085,6467,192.0
2026-06-03 17:40:13.194,6468,192.0
2026-06-03 17:40:13.308,6469,192.0
2026-06-03 17:40:13.418,6470,192.0
2026-06-03 17:40:13.521,6471,192.0
2026-06-03 17:40:13.636,6472,192.0
2026-06-03 17:40:13.745,6473,192.0
2026-06-03 17:40:13.853,6474,192.0
2026-06-03 17:40:13.962,6475,192.0
2026-06-03 17:40:14.071,6476,192.0
2026-06-03 17:40:14.181,6477,192.0
2026-06-03 17:40:14.289,6478,192.0
2026-06-03 17:40:14.405,6479,192.0
2026-06-03 17:40:14.508,6480,192.0
2026-06-03 17:40:14.618,6481,192.0
2026-06-03 17:40:14.727,6482,192.0
2026-06-03 17:40:14.836,6483,192.0
2026-06-03 17:40:14.944,6484,192.0
2026-06-03 17:40:15.054,6485,192.0
2026-06-03 17:40:15.163,6486,192.0
2026-06-03 17:40:15.271,6487,192.0
2026-06-03 17:40:15.381,6488,192.0
2026-06-03 17:40:15.495,6489,192.0
2026-06-03 17:40:15.604,6490,192.0
2026-06-03 17:40:15.714,6491,192.0
2026-06-03 17:40:15.822,6492,192.0
2026-06-03 17:40:15.945,6493,192.0
2026-06-03 17:40:16.054,6494,192.0
2026-06-03 17:40:16.163,6495,192.0
2026-06-03 17:40:16.272,6496,192.0
2026-06-03 17:40:16.382,6497,192.0
2026-06-03 17:40:16.491,6498,192.0
2026-06-03 17:40:16.600,6499,192.0
2026-06-03 17:40:16.709,6500,192.0
2026-06-03 17:40:16.818,6501,192.0
2026-06-03 17:40:16.932,6502,192.0
2026-06-03 17:40:17.041,6503,192.0
2026-06-03 17:40:17.150,6504,192.0
2026-06-03 17:40:17.259,6505,192.0
2026-06-03 17:40:17.369,6506,192.0
2026-06-03 17:40:17.476,6507,192.0
2026-06-03 17:40:17.585,6508,192.0
2026-06-03 17:40:17.694,6509,192.0
2026-06-03 17:40:17.803,6510,192.0
2026-06-03 17:40:17.912,6511,192.0
2026-06-03 17:40:18.021,6512,192.0
2026-06-03 17:40:18.131,6513,192.0
2026-06-03 17:40:18.240,6514,192.0
2026-06-03 17:40:18.349,6515,192.0
2026-06-03 17:40:18.465,6516,192.0
2026-06-03 17:40:18.573,6517,192.0
2026-06-03 17:40:18.682,6518,192.0
2026-06-03 17:40:18.792,6519,192.0
2026-06-03 17:40:18.896,6520,192.0
2026-06-03 17:40:19.010,6521,192.0
2026-06-03 17:40:19.116,6522,192.0
2026-06-03 17:40:19.227,6523,192.0
2026-06-03 17:40:19.337,6524,192.0
2026-06-03 17:40:19.446,6525,192.0
2026-06-03 17:40:19.555,6526,192.0
2026-06-03 17:40:19.664,6527,192.0
2026-06-03 17:40:19.773,6528,192.0
2026-06-03 17:40:19.883,6529,192.0
2026-06-03 17:40:19.992,6530,192.0
2026-06-03 17:40:20.100,6531,192.0
2026-06-03 17:40:20.209,6532,192.0
2026-06-03 17:40:20.319,6533,192.0
2026-06-03 17:40:20.428,6534,192.0
2026-06-03 17:40:20.537,6535,192.0
2026-06-03 17:40:20.647,6536,192.0
2026-06-03 17:40:20.756,6537,192.0
2026-06-03 17:40:20.866,6538,192.0
2026-06-03 17:40:20.979,6539,192.0
2026-06-03 17:40:21.088,6540,192.0
2026-06-03 17:40:21.198,6541,192.0
2026-06-03 17:40:21.307,6542,192.0
2026-06-03 17:40:21.415,6543,192.0
2026-06-03 17:40:21.524,6544,192.0
2026-06-03 17:40:21.633,6545,192.0
2026-06-03 17:40:21.743,6546,192.0
2026-06-03 17:40:21.852,6547,192.0
2026-06-03 17:40:21.961,6548,192.0
2026-06-03 17:40:22.070,6549,192.0
2026-06-03 17:40:22.180,6550,192.0
2026-06-03 17:40:22.288,6551,192.0
2026-06-03 17:40:22.398,6552,192.0
2026-06-03 17:40:22.506,6553,192.0
2026-06-03 17:40:22.616,6554,192.0
2026-06-03 17:40:22.725,6555,192.0
2026-06-03 17:40:22.835,6556,192.0
2026-06-03 17:40:22.944,6557,192.0
2026-06-03 17:40:23.052,6558,192.0
2026-06-03 17:40:23.167,6559,192.0
2026-06-03 17:40:23.272,6560,192.0
2026-06-03 17:40:23.381,6561,192.0
2026-06-03 17:40:23.491,6562,192.0
2026-06-03 17:40:23.599,6563,192.0
2026-06-03 17:40:23.714,6564,192.0
2026-06-03 17:40:23.823,6565,192.0
2026-06-03 17:40:23.931,6566,192.0
2026-06-03 17:40:24.040,6567,192.0
2026-06-03 17:40:24.150,6568,192.0
2026-06-03 17:40:24.258,6569,192.0
2026-06-03 17:40:24.367,6570,192.0
2026-06-03 17:40:24.476,6571,192.0
2026-06-03 17:40:24.585,6572,192.0
2026-06-03 17:40:24.695,6573,192.0
2026-06-03 17:40:24.804,6574,192.0
2026-06-03 17:40:24.913,6575,192.0
2026-06-03 17:40:25.022,6576,192.0
2026-06-03 17:40:25.131,6577,192.0
2026-06-03 17:40:25.240,6578,192.0
2026-06-03 17:40:25.355,6579,192.0
2026-06-03 17:40:25.464,6580,192.0
2026-06-03 17:40:25.572,6581,192.0
2026-06-03 17:40:25.681,6582,192.0
2026-06-03 17:40:25.790,6583,192.0
2026-06-03 17:40:25.899,6584,192.0
2026-06-03 17:40:26.005,6585,192.0
2026-06-03 17:40:26.119,6586,192.0
2026-06-03 17:40:26.228,6587,192.0
2026-06-03 17:40:26.337,6588,192.0
2026-06-03 17:40:26.446,6589,192.0
2026-06-03 17:40:26.555,6590,192.0
